05/21/18 16:17:06:090 | [INFO] |  |  |  | Adobe Silent Activator |  |  | 4976 | __OOBELIB_LOG_FILE__
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value LaunchMode [postchrome]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value NoTrial [0]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value Platform [0]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value ProductID [45]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value ProductVersion [2.0]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value RunningLicenseRemainingDays [0]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value ShowEULA [false]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value TrialExpired [0]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value TrialGrace [30]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value TrialLeft [18]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value UpgradeCheckRequired [0]
05/22/18 15:55:25:962 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Key Value WorkFlowType [Subsequent_Launch]
05/22/18 15:55:25:963 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Subsequent_Launch
05/22/18 15:55:25:974 | [INFO] |  |  |  | uiswitch |  |  | 5680 | PDApp
05/22/18 15:55:25:974 | [INFO] |  |  |  | uiswitch |  |  | 5680 | Launched
05/22/18 15:55:25:974 | [DEBUG] |  |  |  | Activation |  |  | 5680 | LaunchAAM : App Manager launched
05/22/18 15:55:25:974 | [INFO] |  |  |  | Activation |  |  | 5680 | Semaphore signalled
05/22/18 15:55:25:974 | [INFO] |  |  |  | SLCoreService |  |  | 5680 | Shutting down SLCore 2.0 Release (build 2.0.1.360321).
05/22/18 15:55:25:975 | [INFO] |  |  |  | SLCoreService |  |  | 5680 | Service destruction took 1.0 ms and succeed.
05/22/18 15:55:25:975 | [INFO] |  |  |  | Adobe Silent Activator |  |  | 5680 | ***********Silent Activator End*******************
05/22/18 15:55:29:687 | [INFO] |  |  |  | OOBELib |  |  | 4872 | *************OOBELib Session Starts*************
05/22/18 15:55:29:687 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Version 7.0.0.155,7.0

05/22/18 15:55:29:687 | [INFO] |  |  |  | PCDService |  |  | 4872 | PCD Service in non-threaded mode
05/22/18 15:55:29:691 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Dispatch table loaded from path: C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\dispatchtable.xml 
05/22/18 15:55:29:692 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | (re)load Local Dispatch Table status-[0].
05/22/18 15:55:29:692 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Scope : [2]
05/22/18 15:55:29:693 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Setting scope to GM
05/22/18 15:55:30:053 | [ERROR] |  |  |  | OPMWrapper |  |  | 4872 | Failed in getting value for key in OPMGetValueForKey
05/22/18 15:55:30:053 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Failed to get Proxy username in OPM DB
05/22/18 15:55:30:056 | [INFO] |  |  |  | AXFBLicensing |  |  | 4872 | All function pointers successfully retrieved
05/22/18 15:55:30:063 | [INFO] |  |  |  | OOBELib |  |  | 4872 | SetXMLData()
05/22/18 15:55:30:064 | [INFO] |  |  |  | OOBELib |  |  | 4872 | SetXMLData():mBonusLaunchCode not found
05/22/18 15:55:30:064 | [INFO] |  |  |  | OOBELib |  |  | 4872 | SetXMLData():NoTrial not found
05/22/18 15:55:30:064 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Starting up SLCore 2.0 Release (build 2.0.1.360321).
05/22/18 15:55:30:064 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Service construction took 0.1 ms and succeed.
05/22/18 15:55:30:067 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Running in App context

05/22/18 15:55:30:072 | [INFO] |  |  |  | OOBELib |  |  | 4872 | OOBELib CheckWFType STARTED
05/22/18 15:55:30:095 | [INFO] |  |  |  | AXFBLicensing |  |  | 4872 | IsProductAndSNLicensedBySuite : Could not get AX/FB Lic details 3..

05/22/18 15:55:30:098 | [INFO] |  |  |  | OOBELib |  |  | 4872 | CheckWFType : Updating latest SN
05/22/18 15:55:30:100 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Syncing to license store...
05/22/18 15:55:30:113 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Found client mkey.
05/22/18 15:55:30:135 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Loading license references...
05/22/18 15:55:30:137 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Found 1 license file(s)
05/22/18 15:55:30:139 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Parsing license file [171877917.lic] succeed.
05/22/18 15:55:30:139 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | License store synchronization took 39.2 ms and succeed.
05/22/18 15:55:30:139 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Query license: type = 1, duration = 30 days, remaining = 18 day(s) 127 seconds.
05/22/18 15:55:30:139 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Found Trial Serial. Looking for alternate serial if any.
05/22/18 15:55:30:139 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [SN] in hive [Photoshop-CS7-Win-GM{|}en_US] in cache : 519
05/22/18 15:55:30:141 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [SN] in hive [Photoshop-CS7-Win-GM{|}ALL] in cache : 519
05/22/18 15:55:30:141 | [INFO] |  |  |  | OOBELib |  |  | 4872 | OOBELib GetLicensingLEID : App LEID is Photoshop-CS7-Win-GM{|}en_US 
05/22/18 15:55:30:141 | [INFO] |  |  |  | OOBELib |  |  | 4872 | OOBELib GetLicensingLEID : FLMap entry found 
05/22/18 15:55:30:141 | [INFO] |  |  |  | OOBELib |  |  | 4872 | OOBELib GetLicensingLEID : LEID to be set is Photoshop-CS7-Win-GM 
05/22/18 15:55:30:141 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Not a case of AX/FB licensing : Photoshop-CS7-Win-GM, 911987094032700067932452
05/22/18 15:55:30:141 | [INFO] |  |  |  | OOBELib |  |  | 4872 | CheckWFType : Updating running SN record
05/22/18 15:55:30:141 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Query license: type = 1, duration = 30 days, remaining = 18 day(s) 127 seconds.
05/22/18 15:55:30:141 | [INFO] |  |  |  | OOBELib |  |  | 4872 | UpdateRecordCheckWFType : License found, retrieving information
05/22/18 15:55:30:141 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Query license: type = 1, duration = 30 days, remaining = 18 day(s) 127 seconds.
05/22/18 15:55:30:141 | [ERROR] |  |  |  | SLCoreService |  |  | 4872 | No value for key [PersonGUID] in user dictionary.
05/22/18 15:55:30:141 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [PersonGUID] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:141 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [PersonGUIDWithAuthSource] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:141 | [INFO] |  |  |  | OOBELib |  |  | 4872 | UpdateRecordCheckWFType : Necessary data retrieved, populate the outparam
05/22/18 15:55:30:141 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Total License Duration is : 30
05/22/18 15:55:30:142 | [INFO] |  |  |  | OOBELib |  |  | 4872 | License Duration Left is : 18
05/22/18 15:55:30:142 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [VPASS] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:142 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Setting validation as true for trial serial numbers
05/22/18 15:55:30:142 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [ADOBEID] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:143 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [EPIC_APP_45] in hive [Photoshop-CS7-Win-GM] in cache : 519
05/22/18 15:55:30:146 | [INFO] |  |  |  | OOBELib |  |  | 4872 | CheckWFType : Updating driver trial SN record
05/22/18 15:55:30:146 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Query license: type = 1, duration = 30 days, remaining = 18 day(s) 127 seconds.
05/22/18 15:55:30:146 | [INFO] |  |  |  | OOBELib |  |  | 4872 | UpdateRecordCheckWFType : License found, retrieving information
05/22/18 15:55:30:146 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Query license: type = 1, duration = 30 days, remaining = 18 day(s) 127 seconds.
05/22/18 15:55:30:146 | [ERROR] |  |  |  | SLCoreService |  |  | 4872 | No value for key [PersonGUID] in user dictionary.
05/22/18 15:55:30:146 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [PersonGUID] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:146 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [PersonGUIDWithAuthSource] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:146 | [INFO] |  |  |  | OOBELib |  |  | 4872 | UpdateRecordCheckWFType : Necessary data retrieved, populate the outparam
05/22/18 15:55:30:147 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Total License Duration is : 30
05/22/18 15:55:30:147 | [INFO] |  |  |  | OOBELib |  |  | 4872 | License Duration Left is : 18
05/22/18 15:55:30:147 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [VPASS] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:147 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Setting validation as true for trial serial numbers
05/22/18 15:55:30:147 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [ADOBEID] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:147 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [EPIC_APP_45] in hive [Photoshop-CS7-Win-GM] in cache : 519
05/22/18 15:55:30:147 | [INFO] |  |  |  | OOBELib |  |  | 4872 | CheckWFType : Updating running app trial SN record
05/22/18 15:55:30:147 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Query license: type = 1, duration = 30 days, remaining = 18 day(s) 127 seconds.
05/22/18 15:55:30:147 | [INFO] |  |  |  | OOBELib |  |  | 4872 | UpdateRecordCheckWFType : License found, retrieving information
05/22/18 15:55:30:147 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Query license: type = 1, duration = 30 days, remaining = 18 day(s) 127 seconds.
05/22/18 15:55:30:147 | [ERROR] |  |  |  | SLCoreService |  |  | 4872 | No value for key [PersonGUID] in user dictionary.
05/22/18 15:55:30:147 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [PersonGUID] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:147 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [PersonGUIDWithAuthSource] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:147 | [INFO] |  |  |  | OOBELib |  |  | 4872 | UpdateRecordCheckWFType : Necessary data retrieved, populate the outparam
05/22/18 15:55:30:147 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Total License Duration is : 30
05/22/18 15:55:30:147 | [INFO] |  |  |  | OOBELib |  |  | 4872 | License Duration Left is : 18
05/22/18 15:55:30:148 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [VPASS] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:148 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Setting validation as true for trial serial numbers
05/22/18 15:55:30:148 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [ADOBEID] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:148 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [EPIC_APP_45] in hive [Photoshop-CS7-Win-GM] in cache : 519
05/22/18 15:55:30:148 | [INFO] |  |  |  | OOBELib |  |  | 4872 | No Renewable Term in SN
05/22/18 15:55:30:148 | [INFO] |  |  |  | OOBELib |  |  | 4872 | magiccookie is NULL
05/22/18 15:55:30:148 | [INFO] |  |  |  | OOBELib |  |  | 4872 | WF is : Subsequent_Launch
05/22/18 15:55:30:148 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Query license: type = 1, duration = 30 days, remaining = 18 day(s) 127 seconds.
05/22/18 15:55:30:148 | [INFO] |  |  |  | OOBELib |  |  | 4872 | After modification, WF is : Subsequent_Launch
05/22/18 15:55:30:148 | [INFO] |  |  |  | OOBELib |  |  | 4872 | After Modification, SubWF is : 
05/22/18 15:55:30:148 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [LineCV 15] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:148 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [PersonGUID] in hive [911987094032700067932452] in cache : 519
05/22/18 15:55:30:148 | [ERROR] |  |  |  | SLCoreService |  |  | 4872 | No value for key [PersonGUID] in user dictionary.
05/22/18 15:55:30:148 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}en_US] in cache : 519
05/22/18 15:55:30:148 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}ALL] in cache : 519
05/22/18 15:55:30:149 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}en_US] in cache : 519
05/22/18 15:55:30:149 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}ALL] in cache : 519
05/22/18 15:55:30:150 | [DEBUG] |  |  |  | OOBELib |  |  | 4872 | Dominance list found
05/22/18 15:55:30:150 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}en_US] in cache : 519
05/22/18 15:55:30:150 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [RememberedSerial] in hive [Photoshop-CS7-Win-GM{|}ALL] in cache : 519
05/22/18 15:55:30:150 | [DEBUG] |  |  |  | OOBELib |  |  | 4872 | No remembered SN found
05/22/18 15:55:30:150 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [STORE_URL] in hive [Photoshop-CS7-Win-GM] in master : 10
05/22/18 15:55:30:150 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [ENABLE_EEP_SIGNIN] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/22/18 15:55:30:151 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [REG_SERIAL_OVERRIDE] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/22/18 15:55:30:151 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [REG_TRIAL_OVERRIDE] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/22/18 15:55:30:151 | [INFO] |  |  |  | PCDUtility |  |  | 4872 | IsRegistrationSuppressed : checking reg suppression using payloadcode {2D99B50E-431D-4AA8-85C1-172A6F8BCF09}
05/22/18 15:55:30:151 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | No value for key [Registration] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/22/18 15:55:30:151 | [INFO] |  |  |  | PCDUtility |  |  | 4872 | IsSerialRegistered : Registration key not found
05/22/18 15:55:30:151 | [DEBUG] |  |  |  | PCDService |  |  | 4872 | Failed to read value for key [LimitedGraceConsumed] in hive [Photoshop-CS7-Win-GM{|}LGC] from cache : 769
05/22/18 15:55:30:152 | [INFO] |  |  |  | OOBELib |  |  | 4872 | CheckWFType : WF is Subsequent_Launch
05/22/18 15:55:30:152 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Syncing to license store...
05/22/18 15:55:30:154 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Found client mkey.
05/22/18 15:55:30:172 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Loading license references...
05/22/18 15:55:30:174 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Found 1 license file(s)
05/22/18 15:55:30:176 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Parsing license file [171877917.lic] succeed.
05/22/18 15:55:30:176 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | License store synchronization took 24.1 ms and succeed.
05/22/18 15:55:30:176 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Query license: type = 1, duration = 30 days, remaining = 18 day(s) 127 seconds.
05/22/18 15:55:30:176 | [INFO] |  |  |  | OOBELib |  |  | 4872 | CheckWFType : License present for running serial
05/22/18 15:55:30:176 | [INFO] |  |  |  | OOBELib |  |  | 4872 | CheckWFType : Returning EULA path from amtlib xml
05/22/18 15:55:30:176 | [INFO] |  |  |  | OOBELib |  |  | 4872 | LEID=Photoshop-CS7-Win-GM
05/22/18 15:55:30:176 | [INFO] |  |  |  | OOBELib |  |  | 4872 | OOBELib CheckWFType ENDED
05/22/18 15:55:30:834 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Dispatch table loaded from path: C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\dispatchtable.xml 
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | (re)load Local Dispatch Table status-[0].
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Scope : [2]
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Setting scope to GM
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | EndPoint requested: [IdentityManagement]
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Length of the URL: [30]
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Returning from getEndpointAddr: [0]
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | EndPoint requested: [IdentityManagement]
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Length of the URL: [30]
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | URL found [https://ims-na1.adobelogin.com]
05/22/18 15:55:30:836 | [INFO] |  |  |  | DispatchClientLib |  |  | 4872 | Returning from getEndpointAddr: [0]
05/22/18 15:55:39:771 | [INFO] |  |  |  | OOBELib |  |  | 4872 | OOBELibImpl::CommitPCD STARTED
05/22/18 15:55:39:771 | [DEBUG] |  |  |  | ServiceLoader |  |  | 4872 | looking for library C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\adobe_upgrade.dll
05/22/18 15:55:39:771 | [DEBUG] |  |  |  | ServiceLoader |  |  | 4872 | Found library C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\adobe_upgrade.dll
05/22/18 15:55:39:773 | [INFO] |  |  |  | OOBELib |  |  | 4872 | OOBELibImpl::CommitPCD ENDED
05/22/18 15:55:39:774 | [INFO] |  |  |  | OOBELib |  |  | 4872 | Closing AdobeIALClient 1.0 Release (build 1.0.6.3) session.
05/22/18 15:55:39:774 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Shutting down SLCore 2.0 Release (build 2.0.1.360321).
05/22/18 15:55:39:791 | [INFO] |  |  |  | SLCoreService |  |  | 4872 | Service destruction took 17.3 ms and succeed.
05/22/18 15:55:39:791 | [INFO] |  |  |  | OOBELib |  |  | 4872 | *************OOBELib Session Ends*************
05/22/18 16:34:45:757 | [INFO] |  |  |  | Adobe Silent Activator |  |  | 3316 | ***********Silent Activator Launched = 7.0.0.155,7.0 ************
05/22/18 16:34:45:757 | [INFO] |  |  |  | SLCoreService |  |  | 3316 | Starting up SLCore 2.0 Release (build 2.0.1.360321).
05/22/18 16:34:45:757 | [INFO] |  |  |  | SLCoreService |  |  | 3316 | Service construction took 0.1 ms and succeed.
05/22/18 16:34:45:757 | [INFO] |  |  |  | PCDService |  |  | 3316 | PCD Service in non-threaded mode
05/22/18 16:34:45:759 | [INFO] |  |  |  | AXFBLicensing |  |  | 3316 | All function pointers successfully retrieved
05/22/18 16:34:45:760 | [DEBUG] |  |  |  | Activation |  |  | 3316 | PerformWorkflow : Trying to acquire the semaphore
05/22/18 16:34:45:760 | [DEBUG] |  |  |  | Activation |  |  | 3316 | PerformWorkflow : Semaphore acquired
05/22/18 16:34:45:760 | [DEBUG] |  |  |  | Activation |  |  | 3316 | ProcessXMLFile : ELEID found Photoshop-CS7-Win-GM
05/22/18 16:34:45:761 | [DEBUG] |  |  |  | Activation |  |  | 3316 | LEID=Photoshop-CS7-Win-GM DLEID=Photoshop-CS7-Win-GM ELEID=Photoshop-CS7-Win-GM LOCALE=en_US APPAMT = C:\Program Files\Adobe\Adobe Photoshop CC\AMT DAMT = C:\Program Files\Common Files\Adobe\Adobe Photoshop CC\AMT_Driver
05/22/18 16:34:45:761 | [DEBUG] |  |  |  | HEADLESS MODE |  |  | 3316 | HEADLESS MODE is : 
05/22/18 16:34:45:764 | [DEBUG] |  |  |  | PCDService |  |  | 3316 | No value for key [EULA_ACCEPTANCE_SERVER] in hive [Photoshop-CS7-Win-GM] in cache : 519
05/22/18 16:34:45:767 | [DEBUG] |  |  |  | PCDService |  |  | 3316 | No value for key [EULADelay] in hive [{2D99B50E-431D-4AA8-85C1-172A6F8BCF09}] in master : 10
05/22/18 16:34:45:770 | [INFO] |  |  |  | DispatchClientLib |  |  | 3316 | Dispatch table loaded from path: C:\Program Files\Common Files\Adobe\OOBE\PDApp\P7\dispatchtable.xml 
05/22/18 16:34:45:771 | [INFO] |  |  |  | DispatchClientLib |  |  | 3316 | (re)load Local Dispatch Table status-[0].
